"UseClass","Category","Indicator","Units","valueType","n","Censored","Organization","Minimum","Median","Maximum","Severity","DateOfMax","Percentile_15th","Percentile_85th","Kendal_Slope","Kendal_pValue","standard","StandardsExceeded","Impaired","Assessment"
"Aquatic_Life","Metals","Copper","ug/l","Dissolved",98,"77","21COL001,21COL001_WQX,CORIVWCH_WQX","0","0","5","","1995-10-02","0","1.5","","","exp(0.8545*(log(hardness))-1.7428)","FALSE","FALSE","Good"
"Aquatic_Life","Metals","Iron","ug/l","Total",180,"43","CORIVWCH_WQX","0","64","6447","","2017-06-09","0","370.15","","","1000","TRUE","FALSE","Good"
"Aquatic_Life","Metals","Lead","ug/l","Dissolved",98,"96","21COL001,21COL001_WQX,CORIVWCH_WQX","0","0","4","","2018-01-08","0","0","","","(1.46203-(log(hardness)*0.145712))*exp(1.273*(log(hardness))-4.705)","FALSE","FALSE","Good"
"Aquatic_Life","Metals","Manganese","ug/l","Dissolved",98,"78","21COL001,21COL001_WQX,CORIVWCH_WQX","0","0","35","","2008-07-08","0","6.225","","","exp(0.3331*(log(hardness))+5.8743)","FALSE","FALSE","Good"
"Aquatic_Life","Metals","Mercury","ug/l","Total",1,"1","21COL001","","","","","","","","","","0.01","","","Poor Resolution"
"Aquatic_Life","Metals","Nickel","ug/l","Dissolved",2,"2","21COL001_WQX","","","","","","","","","","exp(0.846*(log(hardness))+0.0554)","","","Poor Resolution"
"Aquatic_Life","Metals","Selenium","ug/l","Dissolved",95,"76","21COL001,21COL001_WQX,CORIVWCH_WQX","0","0","39.2","","2008-07-09","0","2.1","","","4.6","TRUE","FALSE","Concern"
"Aquatic_Life","Metals","Silver","ug/l","Dissolved",22,"22","21COL001,21COL001_WQX","","","","","","","","","","exp(1.72*(log(hardness))-10.51)","","","Poor Resolution"
"Aquatic_Life","Metals","Thallium","ug/l","Dissolved",0,"","","","","","","","","","","","15","","","Data Gap"
"Aquatic_Life","Metals","Uranium","ug/l","Dissolved",0,"","","","","","","","","","","","exp(1.1021*(log(hardness))+2.2382)","","","Data Gap"
"Aquatic_Life","Metals","Zinc","ug/l","Dissolved",98,"81","21COL001,21COL001_WQX,CORIVWCH_WQX","0","0","19.2","","2003-05-23","0","3.07","","","ifelse(hardness < 102, 0.986*exp(0.9094*(log(hardness))+0.6235), exp(2.140*(log(hardness))-5.084))","FALSE","FALSE","Good"
"Recreation","Contact","Dissolved_Oxygen","mg/l","Dissolved",0,"","","","","","","","","","","","3","","","Data Gap"
"Recreation","Contact","E_coli","cfu/100ml","",0,"","","","","","","","","","","","126","","","Data Gap"
"Recreation","Contact","pH","Std. Units","",165,"0","21COL001,21COL001_WQX,CORIVWCH_WQX","7.6","8.39","9.27","","2001-02-27","8.26","8.56","","","6.5, 9.0","FALSE","FALSE","Good"
"Human_Health","Water_Supply","Antimony","ug/l","Total",0,"","","","","","","","","","","","6","","","Data Gap"
"Human_Health","Water_Supply","Arsenic","ug/l","Total",96,"92","CORIVWCH_WQX","0","0","66","","2007-09-25","0","0","","","10","TRUE","FALSE","Good"
"Human_Health","Water_Supply","Asbestos","fibers/L","",0,"","","","","","","","","","","","7,000,000","","","Data Gap"
"Human_Health","Water_Supply","Barium","ug/l","Total",0,"","","","","","","","","","","","490","","","Data Gap"
"Human_Health","Water_Supply","Beryllium","ug/l","Total",0,"","","","","","","","","","","","4","","","Data Gap"
"Human_Health","Water_Supply","Cadmium","ug/l","Total",151,"137","CORIVWCH_WQX","0","0","5.35","","2017-09-01","0","0","","","5","TRUE","FALSE","Good"
"Human_Health","Water_Supply","Chloride","mg/l","Dissolved",0,"","","","","","","","","","","","250","","","Data Gap"
"Human_Health","Water_Supply","Chromium_III","ug/l","Total",0,"","","","","","","","","","","","50","","","Data Gap"
"Human_Health","Water_Supply","Chromium_VI","ug/l","Total",0,"","","","","","","","","","","","50","","","Data Gap"
"Human_Health","Water_Supply","Copper","ug/l","Total",151,"81","CORIVWCH_WQX","0","0","55","","1996-04-15","0","2.85","","","1000","FALSE","FALSE","Good"
"Human_Health","Water_Supply","Cyanide","mg/l","Free Available",0,"","","","","","","","","","","","0.2","","","Data Gap"
"Human_Health","Water_Supply","Dissolved_Oxygen","mg/l","Dissolved",0,"","","","","","","","","","","","3","","","Data Gap"
"Human_Health","Water_Supply","E_coli","cfu/100ml","",0,"","","","","","","","","","","","630","","","Data Gap"
"Human_Health","Water_Supply","Fluoride","mg/l","Dissolved",0,"","","","","","","","","","","","2","","","Data Gap"
"Human_Health","Water_Supply","Iron","ug/l","Dissolved",89,"48","21COL001,21COL001_WQX,CORIVWCH_WQX","0","0","82","","2004-03-26","0","18.8","","","300","FALSE","FALSE","Good"
"Human_Health","Water_Supply","Lead","ug/l","Total",151,"139","CORIVWCH_WQX","0","0","66.8","","1997-05-14","0","0","","","50","TRUE","TRUE","Poor"
"Human_Health","Water_Supply","Manganese","ug/l","Dissolved",98,"78","21COL001,21COL001_WQX,CORIVWCH_WQX","0","0","35","","2008-07-08","0","6.225","","","50","FALSE","FALSE","Good"
"Human_Health","Water_Supply","Mercury","ug/l","Total",1,"1","21COL001","","","","","","","","","","2","","","Poor Resolution"
"Human_Health","Water_Supply","Molybdenum","ug/l","Total",1,"1","21COL001_WQX","","","","","","","","","","210","","","Poor Resolution"
"Human_Health","Water_Supply","Nickel","ug/l","Total",0,"","","","","","","","","","","","100","","","Data Gap"
"Human_Health","Water_Supply","Nitrate_N","mg/l as N","Dissolved",0,"","","","","","","","","","","","10","","","Data Gap"
"Human_Health","Water_Supply","Nitrite_N","mg/l as N","Dissolved",0,"","","","","","","","","","","","1","","","Data Gap"
"Human_Health","Water_Supply","pH","Std. Units","",165,"0","21COL001,21COL001_WQX,CORIVWCH_WQX","7.6","8.39","9.27","","2001-02-27","8.26","8.56","","","5.0, 9.0","FALSE","FALSE","Good"
"Human_Health","Water_Supply","Selenium","ug/l","Total",95,"60","CORIVWCH_WQX","0","0","43.3","","2008-07-09","0","6.29","","","50","FALSE","FALSE","Good"
"Human_Health","Water_Supply","Silver","ug/l","Total",0,"","","","","","","","","","","","100","","","Data Gap"
"Human_Health","Water_Supply","Sulfate","mg/l","Dissolved",0,"","","","","","","","","","","","250","","","Data Gap"
"Human_Health","Water_Supply","Sulfide_H2S","mg/l","Dissolved",0,"","","","","","","","","","","","0.05","","","Data Gap"
"Human_Health","Water_Supply","Thallium","ug/l","Total",0,"","","","","","","","","","","","0.5","","","Data Gap"
"Human_Health","Water_Supply","Uranium","ug/l","Total",0,"","","","","","","","","","","","16.8","","","Data Gap"
"Human_Health","Water_Supply","Zinc","ug/l","Total",148,"83","CORIVWCH_WQX","0","0","73","","1997-05-14","0","16.95","0","0.0449385960334345","5000","FALSE","FALSE","Good"
"Human_Health","Fish_Ingestion","Antimony","ug/l","Total",0,"","","","","","","","","","","","640","","","Data Gap"
"Human_Health","Fish_Ingestion","Arsenic","ug/l","Total",96,"92","CORIVWCH_WQX","0","0","66","","2007-09-25","0","0","","","7.6","TRUE","FALSE","Good"
"Human_Health","Fish_Ingestion","Nickel","ug/l","Total",0,"","","","","","","","","","","","4600","","","Data Gap"
"Human_Health","Fish_Ingestion","Selenium","ug/l","Total",95,"60","CORIVWCH_WQX","0","0","43.3","","2008-07-09","0","6.29","","","4200","FALSE","TRUE","Poor"
"Human_Health","Fish_Ingestion","Thallium","ug/l","Total",0,"","","","","","","","","","","","0.47","","","Data Gap"
"Human_Health","Fish_Ingestion","Zinc","ug/l","Total",148,"83","CORIVWCH_WQX","0","0","73","","1997-05-14","0","16.95","0","0.0449385960334345","26000","FALSE","TRUE","Poor"
"Human_Health","Fish_Water","Antimony","ug/l","Total",0,"","","","","","","","","","","","5.6","","","Data Gap"
"Human_Health","Fish_Water","Arsenic","ug/l","Total",96,"92","CORIVWCH_WQX","0","0","66","","2007-09-25","0","0","","","0.02","TRUE","TRUE","Poor"
"Human_Health","Fish_Water","Chromium_VI","ug/l","Total",0,"","","","","","","","","","","","100","","","Data Gap"
"Human_Health","Fish_Water","Copper","ug/l","Total",151,"81","CORIVWCH_WQX","0","0","55","","1996-04-15","0","2.85","","","1300","FALSE","FALSE","Good"
"Human_Health","Fish_Water","Nickel","ug/l","Total",0,"","","","","","","","","","","","610","","","Data Gap"
"Human_Health","Fish_Water","Selenium","ug/l","Total",95,"60","CORIVWCH_WQX","0","0","43.3","","2008-07-09","0","6.29","","","170","FALSE","FALSE","Good"
"Human_Health","Fish_Water","Thallium","ug/l","Total",0,"","","","","","","","","","","","0.24","","","Data Gap"
"Human_Health","Fish_Water","Zinc","ug/l","Total",148,"83","CORIVWCH_WQX","0","0","73","","1997-05-14","0","16.95","0","0.0449385960334345","7400","FALSE","FALSE","Good"
"Agriculture","Water_Supply","Arsenic","ug/l","Total",96,"92","CORIVWCH_WQX","0","0","66","","2007-09-25","0","0","","","100","FALSE","FALSE","Good"
"Agriculture","Water_Supply","Beryllium","ug/l","Total",0,"","","","","","","","","","","","100","","","Data Gap"
"Agriculture","Water_Supply","Boron","mg/l","Dissolved",0,"","","","","","","","","","","","0.75","","","Data Gap"
"Agriculture","Water_Supply","Cadmium","ug/l","Total",151,"137","CORIVWCH_WQX","0","0","5.35","","2017-09-01","0","0","","","10","FALSE","FALSE","Good"
"Agriculture","Water_Supply","Chromium_III","ug/l","Total",0,"","","","","","","","","","","","100","","","Data Gap"
"Agriculture","Water_Supply","Chromium_VI","ug/l","Total",0,"","","","","","","","","","","","100","","","Data Gap"
"Agriculture","Water_Supply","Copper","ug/l","Total",151,"81","CORIVWCH_WQX","0","0","55","","1996-04-15","0","2.85","","","200","FALSE","FALSE","Good"
"Agriculture","Water_Supply","Cyanide","mg/l","Dissolved",0,"","","","","","","","","","","","0.2","","","Data Gap"
"Agriculture","Water_Supply","Lead","ug/l","Total",151,"139","CORIVWCH_WQX","0","0","66.8","","1997-05-14","0","0","","","100","FALSE","FALSE","Good"
"Agriculture","Water_Supply","Manganese","ug/l","Total",151,"76","CORIVWCH_WQX","0","0","417","","1997-05-14","0","36","","","200","TRUE","FALSE","Good"
"Agriculture","Water_Supply","Molybdenum","ug/l","Total",1,"1","21COL001_WQX","","","","","","","","","","160","","","Poor Resolution"
"Agriculture","Water_Supply","Nickel","ug/l","Total",0,"","","","","","","","","","","","200","","","Data Gap"
"Agriculture","Water_Supply","Nitrate_N","mg/l as N","Dissolved",0,"","","","","","","","","","","","100","","","Data Gap"
"Agriculture","Water_Supply","Nitrite_N","mg/l as N","Dissolved",0,"","","","","","","","","","","","10","","","Data Gap"
"Agriculture","Water_Supply","Selenium","ug/l","Total",95,"60","CORIVWCH_WQX","0","0","43.3","","2008-07-09","0","6.29","","","20","TRUE","FALSE","Good"
"Agriculture","Water_Supply","Zinc","ug/l","Total",148,"83","CORIVWCH_WQX","0","0","73","","1997-05-14","0","16.95","0","0.0449385960334345","2000","FALSE","FALSE","Good"
