"UseClass","Category","Indicator","Units","valueType","n","Censored","Organization","Minimum","Median","Maximum","Severity","DateOfMax","Percentile_15th","Percentile_85th","Kendal_Slope","Kendal_pValue","standard","StandardsExceeded","Impaired","Assessment"
"Aquatic_Life","Metals","Aluminum","ug/l","Total",8,"1","CORIVWCH_WQX","0","182.2","332","","2008-08-05","52.95","285.75","","","ifelse(pH >= 7.0, exp(1.3695*(log(hardness))-0.1158), min(87, exp(1.3695*(log(hardness))-0.1158)))","FALSE","FALSE","Good"
"Aquatic_Life","Metals","Arsenic","ug/l","Total",8,"7","CORIVWCH_WQX","0","0","166","","2008-08-05","0","0","","","0.02","TRUE","FALSE","Good"
"Aquatic_Life","Metals","Cadmium","ug/l","Dissolved",44,"40","21COL001,CORIVWCH_WQX","0","0","0.4","","1999-10-27","0","0","","","1.101672-(log(hardness)*(0.041838))*exp(0.7998*(log(hardness))-4.4451)","FALSE","FALSE","Good"
"Aquatic_Life","Metals","Chromium_III","ug/l","Dissolved",0,"","","","","","","","","","","","exp(0.819*(log(hardness))-0.5340)","","","Data Gap"
"Aquatic_Life","Metals","Chromium_VI","ug/l","Dissolved",0,"","","","","","","","","","","","11","","","Data Gap"
"Aquatic_Life","Metals","Copper","ug/l","Dissolved",44,"44","21COL001,CORIVWCH_WQX","","","","","","","","","","exp(0.8545*(log(hardness))-1.7428)","","","Poor Resolution"
"Aquatic_Life","Metals","Iron","ug/l","Total",42,"15","CORIVWCH_WQX","0","38.5","13000","",NA,"0","152.25","","","1000","TRUE","FALSE","Good"
"Aquatic_Life","Metals","Lead","ug/l","Dissolved",44,"44","21COL001,CORIVWCH_WQX","","","","","","","","","","(1.46203-(log(hardness)*0.145712))*exp(1.273*(log(hardness))-4.705)","","","Poor Resolution"
"Aquatic_Life","Metals","Manganese","ug/l","Dissolved",44,"44","21COL001,CORIVWCH_WQX","","","","","","","","","","exp(0.3331*(log(hardness))+5.8743)","","","Poor Resolution"
"Aquatic_Life","Metals","Mercury","ug/l","Total",25,"25","21COL001","","","","","","","","","","0.01","","","Poor Resolution"
"Aquatic_Life","Metals","Nickel","ug/l","Dissolved",0,"","","","","","","","","","","","exp(0.846*(log(hardness))+0.0554)","","","Data Gap"
"Aquatic_Life","Metals","Selenium","ug/l","Dissolved",42,"8","21COL001,CORIVWCH_WQX","0","2","4.2","","2006-12-07","0","3.17","","","4.6","FALSE","FALSE","Acceptable"
"Aquatic_Life","Metals","Silver","ug/l","Dissolved",34,"34","21COL001","","","","","","","","","","exp(1.72*(log(hardness))-10.51)","","","Poor Resolution"
"Aquatic_Life","Metals","Thallium","ug/l","Dissolved",0,"","","","","","","","","","","","15","","","Data Gap"
"Aquatic_Life","Metals","Uranium","ug/l","Dissolved",0,"","","","","","","","","","","","exp(1.1021*(log(hardness))+2.2382)","","","Data Gap"
"Aquatic_Life","Metals","Zinc","ug/l","Dissolved",44,"21","21COL001,CORIVWCH_WQX","0","3.5","62","","2000-08-08","0","23.55","","","ifelse(hardness < 102, 0.986*exp(0.9094*(log(hardness))+0.6235), exp(2.140*(log(hardness))-5.084))","FALSE","FALSE","Good"
"Recreation","Contact","Dissolved_Oxygen","mg/l","Dissolved",0,"","","","","","","","","","","","3","","","Data Gap"
"Recreation","Contact","E_coli","cfu/100ml","",0,"","","","","","","","","","","","630","","","Data Gap"
"Recreation","Contact","pH","Std. Units","",30,"0","21COL001,CORIVWCH_WQX","7.94","8.475","8.94","","2008-08-05","8.228","8.659","","","6.5, 9.0","FALSE","FALSE","Good"
"Human_Health","Water_Supply","Antimony","ug/l","Total",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","Arsenic","ug/l","Total",8,"7","CORIVWCH_WQX","0","0","166","","2008-08-05","0","0","","","",NA,NA,NA
"Human_Health","Water_Supply","Asbestos","fibers/L","",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","Barium","ug/l","Total",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","Beryllium","ug/l","Total",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","Cadmium","ug/l","Total",8,"2","CORIVWCH_WQX","0","0.245","0.32","","2007-07-19","0.00999999999999997","0.298","","","",NA,"FALSE",NA
"Human_Health","Water_Supply","Chloride","mg/l","Dissolved",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","Chromium_III","ug/l","Total",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","Chromium_VI","ug/l","Total",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","Copper","ug/l","Total",8,"8","CORIVWCH_WQX","","","","","","","","","","","","","Poor Resolution"
"Human_Health","Water_Supply","Cyanide","mg/l","Free Available",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","Dissolved_Oxygen","mg/l","Dissolved",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","E_coli","cfu/100ml","",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","Fluoride","mg/l","Dissolved",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","Iron","ug/l","Dissolved",44,"35","21COL001,CORIVWCH_WQX","0","0","28","","2008-08-05","0","14.64","","","",NA,NA,NA
"Human_Health","Water_Supply","Lead","ug/l","Total",8,"7","CORIVWCH_WQX","0","0","9.4","","2008-08-05","0","0","","","",NA,"FALSE",NA
"Human_Health","Water_Supply","Manganese","ug/l","Dissolved",44,"44","21COL001,CORIVWCH_WQX","","","","","","","","","","","","","Poor Resolution"
"Human_Health","Water_Supply","Mercury","ug/l","Total",25,"25","21COL001","","","","","","","","","","","","","Poor Resolution"
"Human_Health","Water_Supply","Molybdenum","ug/l","Total",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","Nickel","ug/l","Total",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","Nitrate_N","mg/l as N","Dissolved",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","Nitrite_N","mg/l as N","Dissolved",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","pH","Std. Units","",30,"0","21COL001,CORIVWCH_WQX","7.94","8.475","8.94","","2008-08-05","8.228","8.659","","","",NA,NA,NA
"Human_Health","Water_Supply","Selenium","ug/l","Total",8,"7","CORIVWCH_WQX","0","0","43.8","","2008-08-06","0","0","","","",NA,NA,NA
"Human_Health","Water_Supply","Silver","ug/l","Total",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","Sulfate","mg/l","Dissolved",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","Sulfide_H2S","mg/l","Dissolved",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","Thallium","ug/l","Total",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","Uranium","ug/l","Total",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Water_Supply","Zinc","ug/l","Total",8,"2","CORIVWCH_WQX","0","3.65","7.2","","2008-08-05","0.154999999999999","6.66","","","",NA,NA,NA
"Human_Health","Fish_Ingestion","Antimony","ug/l","Total",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Fish_Ingestion","Arsenic","ug/l","Total",8,"7","CORIVWCH_WQX","0","0","166","","2008-08-05","0","0","","","",NA,"FALSE",NA
"Human_Health","Fish_Ingestion","Nickel","ug/l","Total",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Fish_Ingestion","Selenium","ug/l","Total",8,"7","CORIVWCH_WQX","0","0","43.8","","2008-08-06","0","0","","","",NA,"FALSE",NA
"Human_Health","Fish_Ingestion","Thallium","ug/l","Total",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Fish_Ingestion","Zinc","ug/l","Total",8,"2","CORIVWCH_WQX","0","3.65","7.2","","2008-08-05","0.154999999999999","6.66","","","",NA,"FALSE",NA
"Human_Health","Fish_Water","Antimony","ug/l","Total",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Fish_Water","Arsenic","ug/l","Total",8,"7","CORIVWCH_WQX","0","0","166","","2008-08-05","0","0","","","",NA,"FALSE",NA
"Human_Health","Fish_Water","Chromium_VI","ug/l","Total",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Fish_Water","Copper","ug/l","Total",8,"8","CORIVWCH_WQX","","","","","","","","","","","","","Poor Resolution"
"Human_Health","Fish_Water","Nickel","ug/l","Total",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Fish_Water","Selenium","ug/l","Total",8,"7","CORIVWCH_WQX","0","0","43.8","","2008-08-06","0","0","","","",NA,NA,NA
"Human_Health","Fish_Water","Thallium","ug/l","Total",0,"","","","","","","","","","","","","","","Data Gap"
"Human_Health","Fish_Water","Zinc","ug/l","Total",8,"2","CORIVWCH_WQX","0","3.65","7.2","","2008-08-05","0.154999999999999","6.66","","","",NA,NA,NA
"Agriculture","Water_Supply","Arsenic","ug/l","Total",8,"7","CORIVWCH_WQX","0","0","166","","2008-08-05","0","0","","","100","FALSE","FALSE","Good"
"Agriculture","Water_Supply","Beryllium","ug/l","Total",0,"","","","","","","","","","","","100","","","Data Gap"
"Agriculture","Water_Supply","Boron","mg/l","Dissolved",0,"","","","","","","","","","","","0.75","","","Data Gap"
"Agriculture","Water_Supply","Cadmium","ug/l","Total",8,"2","CORIVWCH_WQX","0","0.245","0.32","","2007-07-19","0.00999999999999997","0.298","","","10","FALSE","FALSE","Good"
"Agriculture","Water_Supply","Chromium_III","ug/l","Total",0,"","","","","","","","","","","","100","","","Data Gap"
"Agriculture","Water_Supply","Chromium_VI","ug/l","Total",0,"","","","","","","","","","","","100","","","Data Gap"
"Agriculture","Water_Supply","Copper","ug/l","Total",8,"8","CORIVWCH_WQX","","","","","","","","","","200","","","Poor Resolution"
"Agriculture","Water_Supply","Cyanide","mg/l","Dissolved",0,"","","","","","","","","","","","0.2","","","Data Gap"
"Agriculture","Water_Supply","Lead","ug/l","Total",8,"7","CORIVWCH_WQX","0","0","9.4","","2008-08-05","0","0","","","100","FALSE","FALSE","Good"
"Agriculture","Water_Supply","Manganese","ug/l","Total",8,"5","CORIVWCH_WQX","0","0","12.7","","2008-08-05","0","9.31","","","200","FALSE","FALSE","Good"
"Agriculture","Water_Supply","Molybdenum","ug/l","Total",0,"","","","","","","","","","","","160","","","Data Gap"
"Agriculture","Water_Supply","Nickel","ug/l","Total",0,"","","","","","","","","","","","200","","","Data Gap"
"Agriculture","Water_Supply","Nitrate_N","mg/l as N","Dissolved",0,"","","","","","","","","","","","100","","","Data Gap"
"Agriculture","Water_Supply","Nitrite_N","mg/l as N","Dissolved",0,"","","","","","","","","","","","10","","","Data Gap"
"Agriculture","Water_Supply","Selenium","ug/l","Total",8,"7","CORIVWCH_WQX","0","0","43.8","","2008-08-06","0","0","","","20","TRUE","FALSE","Good"
"Agriculture","Water_Supply","Zinc","ug/l","Total",8,"2","CORIVWCH_WQX","0","3.65","7.2","","2008-08-05","0.154999999999999","6.66","","","2000","FALSE","FALSE","Good"
