"UseClass","Category","Indicator","Units","valueType","n","Censored","Organization","Minimum","Median","Maximum","Severity","DateOfMax","Percentile_15th","Percentile_85th","Kendal_Slope","Kendal_pValue","standard","StandardsExceeded","Impaired","Assessment"
"Human_Health","Water_Supply","Cadmium","ug/l","Total",3,"3","CORIVWCH_WQX","","","","","","","","","","5","","","Poor Resolution"
"Human_Health","Water_Supply","Chloride","mg/l","Dissolved",4,"0","USGS-CO","7.4","33.2","132","","2003-09-23","9.785","96.765","","","250","FALSE","FALSE","Good"
"Human_Health","Water_Supply","Chromium_III","ug/l","Total",0,"","","","","","","","","","","","50","","","Data Gap"
"Human_Health","Water_Supply","Chromium_VI","ug/l","Total",0,"","","","","","","","","","","","50","","","Data Gap"
"Human_Health","Water_Supply","Copper","ug/l","Total",3,"2","CORIVWCH_WQX","0","0","1.5","","2008-05-23","0","1.05","","","1000","FALSE","FALSE","Good"
"Human_Health","Water_Supply","Cyanide","mg/l","Free Available",0,"","","","","","","","","","","","0.2","","","Data Gap"
"Human_Health","Water_Supply","Dissolved_Oxygen","mg/l","Dissolved",0,"","","","","","","","","","","","3","","","Data Gap"
"Human_Health","Water_Supply","E_coli","cfu/100ml","",0,"","","","","","","","","","","","630","","","Data Gap"
"Human_Health","Water_Supply","Fluoride","mg/l","Dissolved",4,"0","USGS-CO","0.22","0.46","0.68","","2003-09-23","0.292","0.617","","","2","FALSE","FALSE","Good"
"Human_Health","Water_Supply","Iron","ug/l","Dissolved",7,"3","21COL001,21COL001_WQX,CORIVWCH_WQX","0","10","41","","2017-10-16","0","39.29","","","300","FALSE","FALSE","Good"
"Human_Health","Water_Supply","Lead","ug/l","Total",3,"1","CORIVWCH_WQX","0","3.1","3.7","","2007-09-04","0.93","3.52","","","50","FALSE","FALSE","Good"
"Human_Health","Water_Supply","Manganese","ug/l","Dissolved",7,"4","21COL001,21COL001_WQX,CORIVWCH_WQX","0","0","5.2","","2018-09-11","0","4.39","","","50","FALSE","FALSE","Good"
"Human_Health","Water_Supply","Mercury","ug/l","Total",1,"1","21COL001","","","","","","","","","","2","","","Poor Resolution"
"Human_Health","Water_Supply","Molybdenum","ug/l","Total",3,"3","21COL001_WQX","","","","","","","","","","210","","","Poor Resolution"
"Human_Health","Water_Supply","Nickel","ug/l","Total",0,"","","","","","","","","","","","100","","","Data Gap"
"Human_Health","Water_Supply","Nitrate_N","mg/l as N","Dissolved",0,"","","","","","","","","","","","10","","","Data Gap"
"Human_Health","Water_Supply","Nitrite_N","mg/l as N","Dissolved",0,"","","","","","","","","","","","1","","","Data Gap"
"Human_Health","Water_Supply","pH","Std. Units","",7,"0","21COL001,21COL001_WQX,CORIVWCH_WQX","8.14","8.42","8.75","","2017-08-21","8.167","8.606","","","5.0, 9.0","FALSE","FALSE","Good"
"Human_Health","Water_Supply","Selenium","ug/l","Total",3,"3","CORIVWCH_WQX","","","","","","","","","","50","","","Poor Resolution"
"Human_Health","Water_Supply","Silver","ug/l","Total",0,"","","","","","","","","","","","100","","","Data Gap"
"Human_Health","Water_Supply","Sulfate","mg/l","Dissolved",4,"0","USGS-CO","195","306","524","","2003-09-23","221.55","449.3","","","250","TRUE","TRUE","Poor"
"Human_Health","Water_Supply","Sulfide_H2S","mg/l","Dissolved",0,"","","","","","","","","","","","0.05","","","Data Gap"
"Human_Health","Water_Supply","Thallium","ug/l","Total",0,"","","","","","","","","","","","0.5","","","Data Gap"
"Human_Health","Water_Supply","Uranium","ug/l","Total",0,"","","","","","","","","","","","16.8","","","Data Gap"
"Human_Health","Water_Supply","Zinc","ug/l","Total",3,"1","CORIVWCH_WQX","0","5.6","14.4","","2008-05-23","1.68","11.76","","","5000","FALSE","FALSE","Good"
"Human_Health","Fish_Ingestion","Antimony","ug/l","Total",0,"","","","","","","","","","","","640","","","Data Gap"
"Human_Health","Fish_Ingestion","Arsenic","ug/l","Total",6,"2","CORIVWCH_WQX","0","3.6","17","","2007-09-04","0","7.61","","","7.6","TRUE","FALSE","Concern"
"Human_Health","Fish_Ingestion","Nickel","ug/l","Total",0,"","","","","","","","","","","","4600","","","Data Gap"
"Human_Health","Fish_Ingestion","Selenium","ug/l","Total",3,"3","CORIVWCH_WQX","","","","","","","","","","4200","","","Poor Resolution"
"Human_Health","Fish_Ingestion","Thallium","ug/l","Total",0,"","","","","","","","","","","","0.47","","","Data Gap"
"Human_Health","Fish_Ingestion","Zinc","ug/l","Total",3,"1","CORIVWCH_WQX","0","5.6","14.4","","2008-05-23","1.68","11.76","","","26000","FALSE","FALSE","Good"
"Human_Health","Fish_Water","Antimony","ug/l","Total",0,"","","","","","","","","","","","5.6","","","Data Gap"
"Human_Health","Fish_Water","Arsenic","ug/l","Total",6,"2","CORIVWCH_WQX","0","3.6","17","","2007-09-04","0","7.61","","","0.02","TRUE","TRUE","Poor"
"Human_Health","Fish_Water","Chromium_VI","ug/l","Total",0,"","","","","","","","","","","","100","","","Data Gap"
"Human_Health","Fish_Water","Copper","ug/l","Total",3,"2","CORIVWCH_WQX","0","0","1.5","","2008-05-23","0","1.05","","","1300","FALSE","FALSE","Good"
"Human_Health","Fish_Water","Nickel","ug/l","Total",0,"","","","","","","","","","","","610","","","Data Gap"
"Human_Health","Fish_Water","Selenium","ug/l","Total",3,"3","CORIVWCH_WQX","","","","","","","","","","170","","","Poor Resolution"
"Human_Health","Fish_Water","Thallium","ug/l","Total",0,"","","","","","","","","","","","0.24","","","Data Gap"
"Human_Health","Fish_Water","Zinc","ug/l","Total",3,"1","CORIVWCH_WQX","0","5.6","14.4","","2008-05-23","1.68","11.76","","","7400","FALSE","FALSE","Good"
"Agriculture","Water_Supply","Arsenic","ug/l","Total",6,"2","CORIVWCH_WQX","0","3.6","17","","2007-09-04","0","7.61","","","100","FALSE","FALSE","Good"
"Agriculture","Water_Supply","Beryllium","ug/l","Total",0,"","","","","","","","","","","","100","","","Data Gap"
"Agriculture","Water_Supply","Boron","mg/l","Dissolved",0,"","","","","","","","","","","","0.75","","","Data Gap"
"Agriculture","Water_Supply","Cadmium","ug/l","Total",3,"3","CORIVWCH_WQX","","","","","","","","","","10","","","Poor Resolution"
"Agriculture","Water_Supply","Chromium_III","ug/l","Total",0,"","","","","","","","","","","","100","","","Data Gap"
"Agriculture","Water_Supply","Chromium_VI","ug/l","Total",0,"","","","","","","","","","","","100","","","Data Gap"
"Agriculture","Water_Supply","Copper","ug/l","Total",3,"2","CORIVWCH_WQX","0","0","1.5","","2008-05-23","0","1.05","","","200","FALSE","FALSE","Good"
"Agriculture","Water_Supply","Cyanide","mg/l","Dissolved",0,"","","","","","","","","","","","0.2","","","Data Gap"
"Agriculture","Water_Supply","Lead","ug/l","Total",3,"1","CORIVWCH_WQX","0","3.1","3.7","","2007-09-04","0.93","3.52","","","100","FALSE","FALSE","Good"
"Agriculture","Water_Supply","Manganese","ug/l","Total",3,"2","CORIVWCH_WQX","0","0","19.9","","2008-05-23","0","13.93","","","200","FALSE","FALSE","Good"
"Agriculture","Water_Supply","Molybdenum","ug/l","Total",3,"3","21COL001_WQX","","","","","","","","","","160","","","Poor Resolution"
"Agriculture","Water_Supply","Nickel","ug/l","Total",0,"","","","","","","","","","","","200","","","Data Gap"
"Agriculture","Water_Supply","Nitrate_N","mg/l as N","Dissolved",0,"","","","","","","","","","","","100","","","Data Gap"
"Agriculture","Water_Supply","Nitrite_N","mg/l as N","Dissolved",0,"","","","","","","","","","","","10","","","Data Gap"
"Agriculture","Water_Supply","Selenium","ug/l","Total",3,"3","CORIVWCH_WQX","","","","","","","","","","20","","","Poor Resolution"
"Agriculture","Water_Supply","Zinc","ug/l","Total",3,"1","CORIVWCH_WQX","0","5.6","14.4","","2008-05-23","1.68","11.76","","","2000","FALSE","FALSE","Good"
